Kampanya İsmi;Gönderim Tarihi;E-Posta Konusu;Gönderim Kriterleri;Hariç Tutulacak Kriterler;Gönderilen;Okunan;Okuma Oranı;Tekil Tıklama;Tekil Tıklama Oranı;Toplam Okuma;Toplam Tıklama;Ulaşmayan;Ulaşmayan Oranı;Geçersiz;Geçersiz Oranı;Diğer;Diğer Oran;Üyelikten Ayrılanlar;Üyelikten Ayrılan Oranı;Şikayet;Şikayet Oranı;Ziyaretçi;Satın Alan;Satın Alan Oranı;Ürün;Ciro
antANT_5458479;22/12/2024 08:30;<##PersonalSubject##>;;;6600;1615;24,47;4;0,25;1871;4;0;0,00;2;0,03;4986;75,55;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458473;22/12/2024 08:30;<##PersonalSubject##>;;;15260;4330;28,37;20;0,46;5021;30;0;0,00;0;0,00;10930;71,63;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5458469;21/12/2024 13:00;<##PersonalSubject##>;;;116689;32036;27,45;122;0,38;37359;178;8;0,01;17;0,01;84638;72,53;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458465;21/12/2024 08:30;<##PersonalSubject##>;;;6681;1743;26,09;4;0,23;2005;6;0;0,00;3;0,04;4935;73,87;0;0,00;0;0,00;;0;0,00;0;
antANT_5458467;21/12/2024 08:30;<##PersonalSubject##>;;;6604;1584;23,99;4;0,25;1819;4;0;0,00;4;0,06;5016;75,95;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458461;21/12/2024 08:30;<##PersonalSubject##>;;;15262;4306;28,21;22;0,51;5000;22;0;0,00;3;0,02;10953;71,77;0;0,00;0;0,00;;0;0,00;0;
istIST_5458459;21/12/2024 08:30;<##PersonalSubject##>;;;77428;22196;28,67;90;0,41;25723;138;6;0,01;23;0,03;55203;71,30;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458463;21/12/2024 08:30;<##PersonalSubject##>;;;19454;4531;23,29;3;0,07;5153;5;1;0,01;9;0,05;14913;76,66;0;0,00;0;0,00;;0;0,00;0;
antANT_5458457;20/12/2024 08:30;<##PersonalSubject##>;;;6605;1522;23,04;5;0,33;1750;7;1;0,02;1;0,02;5081;76,93;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458453;20/12/2024 08:30;<##PersonalSubject##>;;;19455;4462;22,93;3;0,07;5087;5;1;0,01;4;0,02;14988;77,04;0;0,00;0;0,00;;0;0,00;0;
istIST_5458449;20/12/2024 08:30;<##PersonalSubject##>;;;77424;22015;28,43;87;0,40;25807;138;4;0,01;13;0,02;55392;71,54;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458451;20/12/2024 08:30;<##PersonalSubject##>;;;15260;4198;27,51;27;0,64;4897;27;0;0,00;3;0,02;11059;72,47;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458455;20/12/2024 08:30;<##PersonalSubject##>;;;6679;1718;25,72;5;0,29;1990;5;1;0,01;0;0,00;4960;74,26;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5458447;19/12/2024 13:00;<##PersonalSubject##>;;;116699;32116;27,52;119;0,37;37507;181;8;0,01;13;0,01;84562;72,46;0;0,00;0;0,00;;0;0,00;0;
antANT_5458445;19/12/2024 08:30;<##PersonalSubject##>;;;6604;1521;23,03;4;0,26;1757;6;2;0,03;0;0,00;5081;76,94;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458443;19/12/2024 08:30;<##PersonalSubject##>;;;6678;1733;25,95;6;0,35;2012;7;2;0,03;0;0,00;4943;74,02;0;0,00;0;0,00;;0;0,00;0;
istIST_5458437;19/12/2024 08:30;<##PersonalSubject##>;;;77392;22247;28,75;91;0,41;26040;136;9;0,01;17;0,02;55159;71,27;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458439;19/12/2024 08:30;<##PersonalSubject##>;;;15261;4283;28,07;18;0,42;4954;28;1;0,01;4;0,03;10973;71,90;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458441;19/12/2024 08:30;<##PersonalSubject##>;;;19458;4495;23,10;3;0,07;5148;5;4;0,02;9;0,05;14950;76,83;0;0,00;0;0,00;;0;0,00;0;
antANT_5458435;18/12/2024 08:30;<##PersonalSubject##>;;;6600;1586;24,03;5;0,32;1815;7;0;0,00;0;0,00;5014;75,97;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458431;18/12/2024 08:30;<##PersonalSubject##>;;;19462;4480;23,02;3;0,07;5120;3;2;0,01;8;0,04;14972;76,93;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458429;18/12/2024 08:30;<##PersonalSubject##>;;;15257;4256;27,90;22;0,52;4893;37;0;0,00;4;0,03;10997;72,08;0;0,00;0;0,00;;0;0,00;0;
istIST_5458427;18/12/2024 08:30;<##PersonalSubject##>;;;77431;22116;28,56;91;0,41;25823;142;8;0,01;19;0,02;55288;71,40;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458433;18/12/2024 08:30;<##PersonalSubject##>;;;6680;1732;25,93;5;0,29;2003;7;0;0,00;4;0,06;4944;74,01;0;0,00;0;0,00;;0;0,00;0;
antANT_5458425;17/12/2024 08:30;<##PersonalSubject##>;;;6600;1538;23,30;6;0,39;1761;8;0;0,00;2;0,03;5060;76,67;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458421;17/12/2024 08:30;<##PersonalSubject##>;;;19455;4420;22,72;4;0,09;5058;5;1;0,01;1;0,01;15033;77,27;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458423;17/12/2024 08:30;<##PersonalSubject##>;;;6680;1673;25,04;6;0,36;1948;6;1;0,01;2;0,03;5004;74,91;0;0,00;0;0,00;;0;0,00;0;
istIST_5458417;17/12/2024 08:30;<##PersonalSubject##>;;;77443;21518;27,79;89;0,41;25345;94;7;0,01;27;0,03;55891;72,17;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458419;17/12/2024 08:30;<##PersonalSubject##>;;;15254;4073;26,70;24;0,59;4691;34;0;0,00;0;0,00;11181;73,30;0;0,00;0;0,00;;0;0,00;0;
istIST_5458407;16/12/2024 08:30;<##PersonalSubject##>;;;77445;21950;28,34;103;0,47;25686;114;7;0,01;26;0,03;55462;71,61;0;0,00;0;0,00;;0;0,00;0;
antANT_5458415;16/12/2024 08:30;<##PersonalSubject##>;;;6597;1570;23,80;6;0,38;1807;6;0;0,00;0;0,00;5027;76,20;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458409;16/12/2024 08:30;<##PersonalSubject##>;;;15258;4159;27,26;30;0,72;4823;30;0;0,00;6;0,04;11093;72,70;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458411;16/12/2024 08:30;<##PersonalSubject##>;;;19461;4451;22,87;3;0,07;5067;5;0;0,00;7;0,04;15003;77,09;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458413;16/12/2024 08:30;<##PersonalSubject##>;;;6680;1687;25,25;4;0,24;1938;6;0;0,00;1;0,01;4992;74,73;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458399;15/12/2024 08:30;<##PersonalSubject##>;;;15260;4163;27,28;23;0,55;4806;33;0;0,00;2;0,01;11095;72,71;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458401;15/12/2024 08:30;<##PersonalSubject##>;;;19461;4494;23,09;3;0,07;5060;5;0;0,00;4;0,02;14963;76,89;0;0,00;0;0,00;;0;0,00;0;
istIST_5458397;15/12/2024 08:30;<##PersonalSubject##>;;;77455;21790;28,13;103;0,47;25182;157;4;0,01;16;0,02;55645;71,84;0;0,00;0;0,00;;0;0,00;0;
antANT_5458405;15/12/2024 08:30;<##PersonalSubject##>;;;6603;1541;23,34;6;0,39;1757;6;0;0,00;0;0,00;5062;76,66;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458403;15/12/2024 08:30;<##PersonalSubject##>;;;6681;1688;25,27;5;0,30;1921;6;0;0,00;2;0,03;4991;74,70;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5458395;14/12/2024 13:00;<##PersonalSubject##>;;;116736;31287;26,80;127;0,41;36242;132;5;0,00;13;0,01;85431;73,18;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458389;14/12/2024 08:30;<##PersonalSubject##>;;;19462;4562;23,44;3;0,07;5193;5;0;0,00;4;0,02;14896;76,54;0;0,00;0;0,00;;0;0,00;0;
istIST_5458385;14/12/2024 08:30;<##PersonalSubject##>;;;77467;22018;28,42;100;0,45;25426;106;7;0,01;19;0,02;55423;71,54;0;0,00;0;0,00;;0;0,00;0;
antANT_5458393;14/12/2024 08:30;<##PersonalSubject##>;;;6606;1594;24,13;7;0,44;1862;10;0;0,00;2;0,03;5010;75,84;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458387;14/12/2024 08:30;<##PersonalSubject##>;;;15258;4188;27,45;22;0,53;4861;32;0;0,00;0;0,00;11070;72,55;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458391;14/12/2024 08:30;<##PersonalSubject##>;;;6681;1749;26,18;5;0,29;2003;6;0;0,00;1;0,01;4931;73,81;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458379;13/12/2024 08:30;<##PersonalSubject##>;;;19461;4487;23,06;3;0,07;5114;5;0;0,00;4;0,02;14970;76,92;0;0,00;0;0,00;;0;0,00;0;
antANT_5458383;13/12/2024 08:30;<##PersonalSubject##>;;;6607;1576;23,85;6;0,38;1824;8;0;0,00;2;0,03;5029;76,12;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458381;13/12/2024 08:30;<##PersonalSubject##>;;;6682;1731;25,91;5;0,29;1995;6;0;0,00;1;0,01;4950;74,08;0;0,00;0;0,00;;0;0,00;0;
istIST_5458375;13/12/2024 08:30;<##PersonalSubject##>;;;77447;21828;28,18;99;0,45;25241;148;5;0,01;17;0,02;55607;71,80;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458377;13/12/2024 08:30;<##PersonalSubject##>;;;15256;4224;27,69;27;0,64;4911;37;0;0,00;1;0,01;11031;72,31;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5458373;12/12/2024 13:00;<##PersonalSubject##>;;;116741;31512;26,99;114;0,36;36644;185;11;0,01;13;0,01;85205;72,99;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458367;12/12/2024 08:30;<##PersonalSubject##>;;;19461;4541;23,33;3;0,07;5190;3;1;0,01;3;0,02;14916;76,65;0;0,00;0;0,00;;0;0,00;0;
antANT_5458371;12/12/2024 08:30;<##PersonalSubject##>;;;6607;1555;23,54;6;0,39;1796;8;0;0,00;2;0,03;5050;76,43;0;0,00;0;0,00;;0;0,00;0;
istIST_5458363;12/12/2024 08:30;<##PersonalSubject##>;;;77470;21791;28,13;85;0,39;25340;89;8;0,01;19;0,02;55652;71,84;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458365;12/12/2024 08:30;<##PersonalSubject##>;;;15256;4087;26,79;24;0,59;4737;24;0;0,00;3;0,02;11166;73,19;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458369;12/12/2024 08:30;<##PersonalSubject##>;;;6687;1720;25,72;5;0,29;1960;6;1;0,01;2;0,03;4964;74,23;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458359;11/12/2024 08:30;<##PersonalSubject##>;;;6685;1752;26,21;5;0,29;2059;5;1;0,01;2;0,03;4930;73,75;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458355;11/12/2024 08:30;<##PersonalSubject##>;;;15253;4195;27,50;24;0,57;4889;36;0;0,00;0;0,00;11058;72,50;0;0,00;0;0,00;;0;0,00;0;
antANT_5458361;11/12/2024 08:30;<##PersonalSubject##>;;;6609;1551;23,47;6;0,39;1796;8;1;0,02;1;0,02;5056;76,50;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458357;11/12/2024 08:30;<##PersonalSubject##>;;;19465;4553;23,39;3;0,07;5150;5;1;0,01;5;0,03;14906;76,58;0;0,00;0;0,00;;0;0,00;0;
istIST_5458353;11/12/2024 08:30;<##PersonalSubject##>;;;77469;21785;28,12;97;0,45;25616;147;2;0,00;19;0,02;55663;71,85;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458347;10/12/2024 08:30;<##PersonalSubject##>;;;19467;4464;22,93;3;0,07;5072;5;0;0,00;6;0,03;14997;77,04;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458349;10/12/2024 08:30;<##PersonalSubject##>;;;6684;1734;25,94;6;0,35;2010;12;0;0,00;2;0,03;4948;74,03;0;0,00;0;0,00;;0;0,00;0;
antANT_5458351;10/12/2024 08:30;<##PersonalSubject##>;;;6613;1570;23,74;7;0,45;1787;7;1;0,02;3;0,05;5039;76,20;0;0,00;0;0,00;;0;0,00;0;
istIST_5458343;10/12/2024 08:30;<##PersonalSubject##>;;;77477;21497;27,75;101;0,47;25166;152;1;0,00;28;0,04;55951;72,22;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458345;10/12/2024 08:30;<##PersonalSubject##>;;;15253;4097;26,86;25;0,61;4756;36;0;0,00;5;0,03;11151;73,11;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458339;09/12/2024 08:30;<##PersonalSubject##>;;;6681;1721;25,76;5;0,29;1968;6;0;0,00;2;0,03;4958;74,21;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458335;09/12/2024 08:30;<##PersonalSubject##>;;;15251;4104;26,91;20;0,49;4780;20;0;0,00;4;0,03;11143;73,06;0;0,00;0;0,00;;0;0,00;0;
antANT_5458341;09/12/2024 08:30;<##PersonalSubject##>;;;6613;1525;23,06;6;0,39;1742;8;0;0,00;5;0,08;5083;76,86;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458337;09/12/2024 08:30;<##PersonalSubject##>;;;19466;4570;23,48;3;0,07;5188;3;0;0,00;2;0,01;14894;76,51;0;0,00;0;0,00;;0;0,00;0;
istIST_5458333;09/12/2024 08:30;<##PersonalSubject##>;;;77480;21473;27,71;100;0,47;25155;107;3;0,00;24;0,03;55980;72,25;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458329;08/12/2024 08:30;<##PersonalSubject##>;;;6683;1709;25,57;4;0,23;1973;6;1;0,01;3;0,04;4970;74,37;0;0,00;0;0,00;;0;0,00;0;
istIST_5458323;08/12/2024 08:30;<##PersonalSubject##>;;;77489;21918;28,29;91;0,42;25554;151;2;0,00;25;0,03;55544;71,68;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458325;08/12/2024 08:30;<##PersonalSubject##>;;;15254;4188;27,46;27;0,64;4888;39;0;0,00;4;0,03;11062;72,52;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458327;08/12/2024 08:30;<##PersonalSubject##>;;;19469;4517;23,20;3;0,07;5164;5;1;0,01;6;0,03;14945;76,76;0;0,00;0;0,00;;0;0,00;0;
antANT_5458331;08/12/2024 08:30;<##PersonalSubject##>;;;6615;1551;23,45;7;0,45;1755;9;0;0,00;4;0,06;5060;76,49;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5458321;07/12/2024 13:00;<##PersonalSubject##>;;;116766;30784;26,36;123;0,40;35844;186;6;0,01;16;0,01;85960;73,62;0;0,00;0;0,00;;0;0,00;0;
antANT_5458319;07/12/2024 08:30;<##PersonalSubject##>;;;6613;1550;23,44;6;0,39;1776;8;1;0,02;0;0,00;5062;76,55;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458313;07/12/2024 08:30;<##PersonalSubject##>;;;15255;4110;26,94;28;0,68;4779;42;4;0,03;2;0,01;11139;73,02;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458317;07/12/2024 08:30;<##PersonalSubject##>;;;6684;1702;25,46;5;0,29;1955;6;1;0,01;1;0,01;4980;74,51;0;0,00;0;0,00;;0;0,00;0;
istIST_5458311;07/12/2024 08:30;<##PersonalSubject##>;;;77496;21417;27,64;100;0,47;24792;148;5;0,01;25;0,03;56049;72,33;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458315;07/12/2024 08:30;<##PersonalSubject##>;;;19470;4357;22,38;3;0,07;4918;5;1;0,01;6;0,03;15106;77,59;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458307;06/12/2024 08:30;<##PersonalSubject##>;;;6682;1713;25,64;6;0,35;1963;7;0;0,00;1;0,01;4968;74,35;0;0,00;0;0,00;;0;0,00;0;
istIST_5458301;06/12/2024 08:30;<##PersonalSubject##>;;;77490;21979;28,36;102;0,46;25854;161;1;0,00;18;0,02;55492;71,61;0;0,00;0;0,00;;0;0,00;0;
antANT_5458309;06/12/2024 08:30;<##PersonalSubject##>;;;6615;1524;23,04;6;0,39;1744;8;0;0,00;4;0,06;5087;76,90;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458303;06/12/2024 08:30;<##PersonalSubject##>;;;15253;4143;27,16;18;0,43;4841;18;0;0,00;0;0,00;11110;72,84;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458305;06/12/2024 08:30;<##PersonalSubject##>;;;19470;4499;23,11;3;0,07;5125;5;0;0,00;6;0,03;14965;76,86;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5458299;05/12/2024 13:00;<##PersonalSubject##>;;;116774;32046;27,44;125;0,39;37519;190;3;0,00;26;0,02;84699;72,53;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458293;05/12/2024 08:30;<##PersonalSubject##>;;;19479;4510;23,15;3;0,07;5169;3;0;0,00;6;0,03;14963;76,82;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458295;05/12/2024 08:30;<##PersonalSubject##>;;;6681;1724;25,80;4;0,23;1965;6;1;0,01;1;0,01;4955;74,17;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458291;05/12/2024 08:30;<##PersonalSubject##>;;;15250;4193;27,50;18;0,43;4948;29;0;0,00;3;0,02;11054;72,49;0;0,00;0;0,00;;0;0,00;0;
antANT_5458297;05/12/2024 08:30;<##PersonalSubject##>;;;6615;1571;23,75;6;0,38;1811;6;0;0,00;3;0,05;5041;76,21;0;0,00;0;0,00;;0;0,00;0;
istIST_5458289;05/12/2024 08:30;<##PersonalSubject##>;;;77486;22040;28,44;99;0,45;25850;151;12;0,02;18;0,02;55416;71,52;0;0,00;0;0,00;;0;0,00;0;
istIST_20241128_YEU_5458771;04/12/2024 18:30;Nişantaşı Cinik Estetik'ten 89 TL'den Başlayan Özel Fırsatlar!;;;77475;21695;28,00;513;2,36;25250;673;3;0,00;5;0,01;55772;71,99;0;0,00;0;0,00;;0;0,00;0;
antANT_5458287;04/12/2024 08:30;<##PersonalSubject##>;;;6614;1560;23,59;6;0,38;1776;6;0;0,00;1;0,02;5053;76,40;0;0,00;0;0,00;;0;0,00;0;
istIST_5458279;04/12/2024 08:30;<##PersonalSubject##>;;;77497;21702;28,00;99;0,46;25522;147;2;0,00;29;0,04;55774;71,97;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458281;04/12/2024 08:30;<##PersonalSubject##>;;;15256;4148;27,19;25;0,60;4889;34;0;0,00;4;0,03;11104;72,78;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458285;04/12/2024 08:30;<##PersonalSubject##>;;;6685;1719;25,71;10;0,58;2001;17;0;0,00;6;0,09;4960;74,20;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458283;04/12/2024 08:30;<##PersonalSubject##>;;;19475;4538;23,30;3;0,07;5192;5;0;0,00;8;0,04;14929;76,66;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458275;03/12/2024 08:30;<##PersonalSubject##>;;;6686;1758;26,29;5;0,28;2005;6;0;0,00;5;0,07;4923;73,63;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458273;03/12/2024 08:30;<##PersonalSubject##>;;;19472;4446;22,83;3;0,07;5057;5;0;0,00;3;0,02;15023;77,15;0;0,00;0;0,00;;0;0,00;0;
istIST_5458269;03/12/2024 08:30;<##PersonalSubject##>;;;77475;21694;28,00;93;0,43;25431;141;7;0,01;27;0,03;55777;71,99;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458271;03/12/2024 08:30;<##PersonalSubject##>;;;15253;4076;26,72;25;0,61;4776;35;0;0,00;2;0,01;11175;73,26;0;0,00;0;0,00;;0;0,00;0;
antANT_5458277;03/12/2024 08:30;<##PersonalSubject##>;;;6611;1562;23,63;6;0,38;1788;7;0;0,00;0;0,00;5049;76,37;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458261;02/12/2024 08:30;<##PersonalSubject##>;;;15250;4279;28,06;32;0,75;5025;44;0;0,00;0;0,00;10971;71,94;0;0,00;0;0,00;;0;0,00;0;
antANT_5458267;02/12/2024 08:30;<##PersonalSubject##>;;;6612;1561;23,61;6;0,38;1788;8;0;0,00;2;0,03;5049;76,36;0;0,00;0;0,00;;0;0,00;0;
istIST_5458259;02/12/2024 08:30;<##PersonalSubject##>;;;77491;21475;27,71;92;0,43;25137;138;4;0,01;15;0,02;55997;72,26;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458263;02/12/2024 08:30;<##PersonalSubject##>;;;19475;4590;23,57;3;0,07;5274;5;0;0,00;7;0,04;14878;76,40;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458265;02/12/2024 08:30;<##PersonalSubject##>;;;6686;1693;25,32;5;0,30;1990;5;1;0,01;3;0,04;4989;74,62;0;0,00;0;0,00;;0;0,00;0;
antANT_5458257;01/12/2024 08:30;<##PersonalSubject##>;;;6614;1560;23,59;7;0,45;1807;9;0;0,00;1;0,02;5053;76,40;0;0,00;0;0,00;;0;0,00;0;
istIST_5458249;01/12/2024 08:30;<##PersonalSubject##>;;;77504;21927;28,29;96;0,44;25542;154;9;0,01;21;0,03;55547;71,67;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458251;01/12/2024 08:30;<##PersonalSubject##>;;;15257;4148;27,19;27;0,65;4850;39;0;0,00;4;0,03;11105;72,79;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458255;01/12/2024 08:30;<##PersonalSubject##>;;;6688;1702;25,45;4;0,24;1951;6;0;0,00;1;0,01;4985;74,54;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458253;01/12/2024 08:30;<##PersonalSubject##>;;;19479;4526;23,24;3;0,07;5186;5;0;0,00;5;0,03;14948;76,74;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5458247;30/11/2024 13:00;<##PersonalSubject##>;;;116800;32181;27,55;131;0,41;37817;146;5;0,00;18;0,02;84596;72,43;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458239;30/11/2024 08:30;<##PersonalSubject##>;;;15253;4191;27,48;38;0,91;4888;48;0;0,00;1;0,01;11061;72,52;0;0,00;0;0,00;;0;0,00;0;
antANT_5458245;30/11/2024 08:30;<##PersonalSubject##>;;;6619;1510;22,81;7;0,46;1726;9;0;0,00;4;0,06;5105;77,13;0;0,00;0;0,00;;0;0,00;0;
istIST_5458237;30/11/2024 08:30;<##PersonalSubject##>;;;77515;21748;28,06;115;0,53;25410;167;6;0,01;14;0,02;55747;71,92;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458241;30/11/2024 08:30;<##PersonalSubject##>;;;19478;4506;23,13;5;0,11;5151;8;0;0,00;6;0,03;14966;76,84;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458243;30/11/2024 08:30;<##PersonalSubject##>;;;6691;1713;25,60;10;0,58;1972;12;0;0,00;3;0,04;4975;74,35;0;0,00;0;0,00;;0;0,00;0;
yalYAL_20241129_YEU_5458766;29/11/2024 13:50;"1500 TL'lik Hediye Çeki 1000 TL / Lova Hotel Spa'da Açık Büfe Kahvaltı, Günlük Spa Kullanımı, Kese Köpük Ve Masaj Seçenekleri Lova Hotel Spa'da Açık Büfe Kahvaltı, Günlük Spa Kullanımı, Kese Köpük Ve ";;;984;188;19,11;4;2,13;221;4;0;0,00;1;0,10;795;80,79;0;0,00;0;0,00;;0;0,00;0;
kocKOC_20241129_YEU_5458763;29/11/2024 13:35;1500 TL'lik Hediye Çeki 1000 TL / The Sign Kocaeli Thermal Spa Hotel & Convention Center'da Yılbaşı Gala Programı Ve Konaklama;;;3977;758;19,06;95;12,53;886;101;0;0,00;8;0,20;3211;80,74;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5458231;29/11/2024 12:00;<##PersonalSubject##>;;;19449;4562;23,46;4;0,09;5246;4;1;0,01;1;0,01;14906;76,64;0;0,00;0;0,00;;0;0,00;0;
antANT_5458235;29/11/2024 12:00;<##PersonalSubject##>;;;6608;1567;23,71;8;0,51;1789;8;0;0,00;0;0,00;5047;76,38;0;0,00;0;0,00;;0;0,00;0;
ankANK_5458229;29/11/2024 12:00;<##PersonalSubject##>;;;15250;4249;27,86;28;0,66;4964;38;0;0,00;3;0,02;11001;72,14;0;0,00;0;0,00;;0;0,00;0;
burBUR_5458233;29/11/2024 12:00;<##PersonalSubject##>;;;6686;1740;26,02;7;0,40;2009;9;0;0,00;3;0,04;4947;73,99;0;0,00;0;0,00;;0;0,00;0;
istIST_5458227;29/11/2024 12:00;<##PersonalSubject##>;;;77498;21911;28,27;119;0,54;25939;169;1;0,00;15;0,02;55571;71,71;0;0,00;0;0,00;;0;0,00;0;
istIST_20241129_YEU_5458761;29/11/2024 09:08;Harika Cuma'ya Özel: 1500 TL Hediye Çeki 100 TL!;;;88347;18358;20,78;457;2,49;21121;570;7;0,01;34;0,04;69948;79,17;0;0,00;0;0,00;;0;0,00;0;
istIST_20241129_YEU_5458759;29/11/2024 09:05;Harika Cuma'ya Özel: 1500 TL Hediye Çeki Seni Bekliyor!;;;99300;17416;17,54;425;2,44;20043;500;14;0,01;24;0,02;81846;82,42;0;0,00;0;0,00;;0;0,00;0;
burBUR_20241129_YEU_5458757;29/11/2024 09:04;Harika Cuma'ya Özel: 1500 TL Hediye Çeki 100 TL!;;;18389;2973;16,17;97;3,26;3335;101;2;0,01;23;0,13;15391;83,70;0;0,00;0;0,00;;0;0,00;0;
antANT_20241129_YEU_5458755;29/11/2024 09:03;Harika Cuma'ya Özel: 1500 TL Hediye Çeki 100 TL!;;;18084;2742;15,16;81;2,95;3098;91;0;0,00;18;0,10;15324;84,74;0;0,00;0;0,00;;0;0,00;0;
eskESK_20241129_YEU_5458753;29/11/2024 09:02;Harika Cuma'ya Özel: 1500 TL Hediye Çeki 100 TL!;;;4229;690;16,32;34;4,93;798;37;0;0,00;8;0,19;3531;83,49;0;0,00;0;0,00;;0;0,00;0;
izmIZM_20241129_YEU_5458751;29/11/2024 09:00;Harika Cuma'ya Özel: 1500 TL Hediye Çeki 100 TL!;;;41962;6891;16,42;139;2,02;7781;149;2;0,00;60;0,14;35009;83,43;0;0,00;0;0,00;;0;0,00;0;
ankANK_20241129_YEU_5458749;29/11/2024 09:00;Harika Cuma'ya Özel: 1500 TL Hediye Çeki 100 TL!;;;39076;7067;18,09;171;2,42;8045;208;4;0,01;57;0,15;31948;81,76;0;0,00;0;0,00;;0;0,00;0;
istIST_20241128_YEU_5458745;28/11/2024 16:32;Nişantaşı Cinik Estetik'ten ?89'den Başlayan Özel Fırsatlar!;;;99361;16591;16,70;373;2,25;19159;431;642;0,65;160;0,16;82046;82,57;0;0,00;0;0,00;;0;0,00;0;
istIST_20241128_YEU_5458737;28/11/2024 16:15;Nişantaşı Cinik Estetik'ten ?89'den Başlayan Özel Fırsatlar!;;;88380;17561;19,87;481;2,74;20289;594;1829;2,07;58;0,07;68932;78,00;0;0,00;0;0,00;;0;0,00;0;
istIST_20241128_YEU_5458735;28/11/2024 13:54;Nişantaşı Cinik Estetik'te Güzellik ve Yenilenme İçin Özel Fırsatlar;;;2;2;100,00;3;150,00;12;5;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;;0;0,00;0;
