Campaign Name;Date;Email Subject;Target Criteria;Excluded Criteria;Sent;Total Opens;Open Rate;Unique Clicks;Unique Click Rate;Total Open;Total Clicks;Soft Bounce;Soft Bounce Rate;Hard Bounce;Hard Bounce Rate;Other;Other Rate;Unsubscribed;Unsubscribed Rate;Complaint;Complaint Rate;Visitor;Buyer;Buyer Conversion;Item;Revenue
antANT_5459912;23/04/2025 08:30;<##PersonalSubject##>;;;12888;2780;21,57;4;0,14;3209;7;450;3,49;9;0,07;9649;74,87;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459900;22/04/2025 08:30;<##PersonalSubject##>;;;12702;2993;23,56;5;0,17;3454;6;496;3,90;4;0,03;9209;72,50;0;0,00;0;0,00;;0;0,00;0;
istIST_5459894;22/04/2025 08:30;<##PersonalSubject##>;;;149255;38086;25,52;141;0,37;44557;242;5387;3,61;61;0,04;105721;70,83;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459896;22/04/2025 08:30;<##PersonalSubject##>;;;28443;7278;25,59;49;0,67;8337;70;896;3,15;6;0,02;20263;71,24;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459898;22/04/2025 08:30;<##PersonalSubject##>;;;37947;7981;21,03;12;0,15;9132;19;1241;3,27;20;0,05;28705;75,64;0;0,00;0;0,00;;0;0,00;0;
antANT_5459902;22/04/2025 08:30;<##PersonalSubject##>;;;12890;2782;21,58;5;0,18;3199;8;440;3,41;6;0,05;9662;74,96;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459886;21/04/2025 08:30;<##PersonalSubject##>;;;28436;7236;25,45;54;0,75;8343;74;35;0,12;9;0,03;21156;74,40;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459890;21/04/2025 08:30;<##PersonalSubject##>;;;12700;3084;24,28;5;0,16;3530;6;359;2,83;3;0,02;9254;72,87;0;0,00;0;0,00;;0;0,00;0;
antANT_5459892;21/04/2025 08:30;<##PersonalSubject##>;;;12882;2781;21,59;4;0,14;3189;9;202;1,57;3;0,02;9896;76,82;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459888;21/04/2025 08:30;<##PersonalSubject##>;;;37927;7962;20,99;11;0,14;9125;11;797;2,10;11;0,03;29157;76,88;0;0,00;0;0,00;;0;0,00;0;
istIST_5459884;21/04/2025 08:30;<##PersonalSubject##>;;;149128;38816;26,03;149;0,38;45609;172;3742;2,51;46;0,03;106524;71,43;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459876;20/04/2025 08:30;<##PersonalSubject##>;;;28428;7576;26,65;50;0,66;8717;71;514;1,81;5;0,02;20333;71,52;0;0,00;0;0,00;;0;0,00;0;
istIST_5459874;20/04/2025 08:30;<##PersonalSubject##>;;;149144;39198;26,28;148;0,38;45563;248;186;0,12;38;0,03;109722;73,57;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459878;20/04/2025 08:30;<##PersonalSubject##>;;;37932;8011;21,12;12;0,15;9118;19;604;1,59;13;0,03;29304;77,25;0;0,00;0;0,00;;0;0,00;0;
antANT_5459882;20/04/2025 08:30;<##PersonalSubject##>;;;12879;2755;21,39;4;0,15;3183;7;449;3,49;1;0,01;9674;75,11;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459880;20/04/2025 08:30;<##PersonalSubject##>;;;12699;3073;24,20;5;0,16;3464;8;494;3,89;4;0,03;9128;71,88;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5459872;19/04/2025 13:00;<##PersonalSubject##>;;;224936;55876;24,84;220;0,39;65319;243;2663;1,18;44;0,02;166353;73,96;0;0,00;0;0,00;;0;0,00;0;
antANT_5459870;19/04/2025 08:30;<##PersonalSubject##>;;;12877;2736;21,25;4;0,15;3128;4;415;3,22;2;0,02;9724;75,51;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459868;19/04/2025 08:30;<##PersonalSubject##>;;;12695;3046;23,99;4;0,13;3472;6;434;3,42;2;0,02;9213;72,57;0;0,00;0;0,00;;0;0,00;0;
istIST_5459862;19/04/2025 08:30;<##PersonalSubject##>;;;149169;38880;26,06;151;0,39;45177;260;4736;3,17;32;0,02;105521;70,74;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459864;19/04/2025 08:30;<##PersonalSubject##>;;;28434;7455;26,22;51;0,68;8556;72;888;3,12;7;0,02;20084;70,63;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459866;19/04/2025 08:30;<##PersonalSubject##>;;;37926;7980;21,04;11;0,14;9127;18;1212;3,20;5;0,01;28729;75,75;0;0,00;0;0,00;;0;0,00;0;
antANT_20250418_YEU_5460112;18/04/2025 17:45;Haftanın Antalya Güzellik Fırsatları, Ödemede %15 Ekstra İndirim!;;;12880;2633;20,44;18;0,68;3001;21;487;3,78;1;0,01;9759;75,77;0;0,00;0;0,00;;0;0,00;0;
burBUR_20250418_YEU_5460110;18/04/2025 17:40;Haftanın Bursa Güzellik Fırsatları, Ödemede %15 Ekstra İndirim!;;;12700;2990;23,54;35;1,17;3397;38;505;3,98;2;0,02;9203;72,46;0;0,00;0;0,00;;0;0,00;0;
izmIZM_20250418_YEU_5460108;18/04/2025 17:35;Haftanın İzmir Güzellik Fırsatları, Ödemede %15 Ekstra İndirim!;;;37928;7878;20,77;34;0,43;8969;42;1200;3,16;10;0,03;28840;76,04;0;0,00;0;0,00;;0;0,00;0;
ankANK_20250418_YEU_5460106;18/04/2025 17:30;Haftanın Ankara Güzellik Fırsatları, Ödemede %15 Ekstra İndirim!;;;28432;7223;25,40;184;2,55;8257;210;866;3,05;3;0,01;20340;71,54;0;0,00;0;0,00;;0;0,00;0;
istIST_20250418_YEU_5460102;18/04/2025 17:00;Haftanın Güzellik Fırsatları, Ödemede %15 Ekstra İndirimli!;;;149191;38577;25,86;334;0,87;44649;536;4549;3,05;28;0,02;106037;71,07;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459854;18/04/2025 08:30;<##PersonalSubject##>;;;28432;7335;25,80;53;0,72;8404;55;832;2,93;2;0,01;20263;71,27;0;0,00;0;0,00;;0;0,00;0;
istIST_5459852;18/04/2025 08:30;<##PersonalSubject##>;;;149194;38406;25,74;145;0,38;44842;166;4454;2,99;24;0,02;106310;71,26;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459856;18/04/2025 08:30;<##PersonalSubject##>;;;37924;8031;21,18;12;0,15;9191;19;1250;3,30;4;0,01;28639;75,52;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459858;18/04/2025 08:30;<##PersonalSubject##>;;;12700;3037;23,91;5;0,16;3462;8;465;3,66;2;0,02;9196;72,41;0;0,00;0;0,00;;0;0,00;0;
antANT_5459860;18/04/2025 08:30;<##PersonalSubject##>;;;12878;2692;20,90;4;0,15;3088;10;445;3,46;2;0,02;9739;75,63;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5459850;17/04/2025 13:00;<##PersonalSubject##>;;;224960;55170;24,52;219;0,40;64349;243;7357;3,27;50;0,02;162383;72,18;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459846;17/04/2025 08:30;<##PersonalSubject##>;;;12699;3011;23,71;4;0,13;3440;4;459;3,61;4;0,03;9225;72,64;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459844;17/04/2025 08:30;<##PersonalSubject##>;;;37921;7942;20,94;10;0,13;9116;17;1238;3,26;14;0,04;28727;75,75;0;0,00;0;0,00;;0;0,00;0;
antANT_5459848;17/04/2025 08:30;<##PersonalSubject##>;;;12882;2685;20,84;4;0,15;3068;7;432;3,35;8;0,06;9757;75,74;0;0,00;0;0,00;;0;0,00;0;
istIST_5459840;17/04/2025 08:30;<##PersonalSubject##>;;;149200;38444;25,77;141;0,37;44953;245;4825;3,23;44;0,03;105887;70,97;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459842;17/04/2025 08:30;<##PersonalSubject##>;;;28426;7284;25,62;55;0,76;8382;67;879;3,09;6;0,02;20257;71,26;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459834;16/04/2025 08:30;<##PersonalSubject##>;;;37910;7917;20,88;11;0,14;9023;11;100;0,26;12;0,03;29881;78,82;0;0,00;0;0,00;;0;0,00;0;
istIST_5459830;16/04/2025 08:30;<##PersonalSubject##>;;;149154;38287;25,67;145;0,38;44708;170;301;0,20;44;0,03;110522;74,10;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459832;16/04/2025 08:30;<##PersonalSubject##>;;;28419;7263;25,56;51;0,70;8314;51;49;0,17;7;0,02;21100;74,25;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459836;16/04/2025 08:30;<##PersonalSubject##>;;;12697;3039;23,93;6;0,20;3491;8;29;0,23;4;0,03;9625;75,81;0;0,00;0;0,00;;0;0,00;0;
antANT_5459838;16/04/2025 08:30;<##PersonalSubject##>;;;12867;2661;20,68;4;0,15;3048;4;34;0,26;3;0,02;10169;79,03;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459826;15/04/2025 08:30;<##PersonalSubject##>;;;12697;3043;23,97;5;0,16;3527;8;476;3,75;6;0,05;9172;72,24;0;0,00;0;0,00;;0;0,00;0;
antANT_5459828;15/04/2025 08:30;<##PersonalSubject##>;;;12862;2750;21,38;4;0,15;3196;7;421;3,27;3;0,02;9688;75,32;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459822;15/04/2025 08:30;<##PersonalSubject##>;;;28416;7480;26,32;54;0,72;8704;63;872;3,07;2;0,01;20062;70,60;0;0,00;0;0,00;;0;0,00;0;
istIST_5459820;15/04/2025 08:30;<##PersonalSubject##>;;;149109;39238;26,31;150;0,38;46312;276;4421;2,96;27;0,02;105423;70,70;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459824;15/04/2025 08:30;<##PersonalSubject##>;;;37892;7969;21,03;11;0,14;9170;16;1203;3,17;10;0,03;28710;75,77;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_20250411_OE_5460098;14/04/2025 14:15;Vizesiz Balkan Turlarında Kaçırılmayacak Fırsatlar!;;;431144;75225;17,45;2588;3,44;87457;3129;14119;3,27;485;0,11;341315;79,16;0;0,00;0;0,00;;0;0,00;0;
istIST_5459810;14/04/2025 08:30;<##PersonalSubject##>;;;148974;38387;25,77;150;0,39;44976;249;5054;3,39;26;0,02;105507;70,82;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459814;14/04/2025 08:30;<##PersonalSubject##>;;;37854;7854;20,75;12;0,15;9053;13;1222;3,23;9;0,02;28769;76,00;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459816;14/04/2025 08:30;<##PersonalSubject##>;;;12691;3055;24,07;4;0,13;3583;4;460;3,62;0;0,00;9176;72,30;0;0,00;0;0,00;;0;0,00;0;
antANT_5459818;14/04/2025 08:30;<##PersonalSubject##>;;;12841;2768;21,56;4;0,14;3190;15;479;3,73;6;0,05;9588;74,67;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459812;14/04/2025 08:30;<##PersonalSubject##>;;;28406;7370;25,95;57;0,77;8561;64;837;2,95;3;0,01;20196;71,10;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459806;13/04/2025 08:30;<##PersonalSubject##>;;;12689;3056;24,08;5;0,16;3433;8;445;3,51;0;0,00;9188;72,41;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459804;13/04/2025 08:30;<##PersonalSubject##>;;;37853;7886;20,83;10;0,13;9004;17;1228;3,24;8;0,02;28731;75,90;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459802;13/04/2025 08:30;<##PersonalSubject##>;;;28416;7529;26,50;53;0,70;8701;74;835;2,94;3;0,01;20049;70,56;0;0,00;0;0,00;;0;0,00;0;
istIST_5459800;13/04/2025 08:30;<##PersonalSubject##>;;;149022;39138;26,26;149;0,38;45739;260;4597;3,08;33;0,02;105254;70,63;0;0,00;0;0,00;;0;0,00;0;
antANT_5459808;13/04/2025 08:30;<##PersonalSubject##>;;;12841;2633;20,50;4;0,15;3037;7;448;3,49;4;0,03;9756;75,98;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5459798;12/04/2025 13:00;<##PersonalSubject##>;;;224702;56681;25,22;214;0,38;65678;327;1303;0,58;39;0,02;166679;74,18;0;0,00;0;0,00;;0;0,00;0;
antANT_5459796;12/04/2025 08:30;<##PersonalSubject##>;;;12839;2749;21,41;4;0,15;3190;7;41;0,32;3;0,02;10046;78,25;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459794;12/04/2025 08:30;<##PersonalSubject##>;;;12691;3132;24,68;5;0,16;3582;8;38;0,30;5;0,04;9516;74,98;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459792;12/04/2025 08:30;<##PersonalSubject##>;;;37853;7994;21,12;11;0,14;9170;19;66;0,17;8;0,02;29785;78,69;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459790;12/04/2025 08:30;<##PersonalSubject##>;;;28412;7658;26,95;50;0,65;8916;71;672;2,37;4;0,01;20078;70,67;0;0,00;0;0,00;;0;0,00;0;
istIST_5459788;12/04/2025 08:30;<##PersonalSubject##>;;;149027;38932;26,12;156;0,40;45303;261;3278;2,20;41;0,03;106776;71,65;0;0,00;0;0,00;;0;0,00;0;
antANT_5459786;11/04/2025 08:30;<##PersonalSubject##>;;;12843;2711;21,11;4;0,15;3127;7;398;3,10;3;0,02;9731;75,77;0;0,00;0;0,00;;0;0,00;0;
istIST_5459778;11/04/2025 08:30;<##PersonalSubject##>;;;149019;38990;26,16;153;0,39;45744;271;4367;2,93;19;0,01;105643;70,89;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459782;11/04/2025 08:30;<##PersonalSubject##>;;;37851;7939;20,97;11;0,14;9084;19;1104;2,92;5;0,01;28803;76,10;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459780;11/04/2025 08:30;<##PersonalSubject##>;;;28409;7456;26,25;55;0,74;8643;76;810;2,85;11;0,04;20132;70,86;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459784;11/04/2025 08:30;<##PersonalSubject##>;;;12689;3077;24,25;6;0,19;3526;10;428;3,37;4;0,03;9180;72,35;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5459776;10/04/2025 13:00;<##PersonalSubject##>;;;224779;55766;24,81;217;0,39;65326;362;7222;3,21;75;0,03;161716;71,94;0;0,00;0;0,00;;0;0,00;0;
istIST_5459766;10/04/2025 08:30;<##PersonalSubject##>;;;149068;38166;25,60;165;0,43;44706;283;5287;3,55;46;0,03;105569;70,82;0;0,00;0;0,00;;0;0,00;0;
antANT_5459774;10/04/2025 08:30;<##PersonalSubject##>;;;12857;2646;20,58;4;0,15;3047;6;505;3,93;7;0,05;9699;75,44;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459772;10/04/2025 08:30;<##PersonalSubject##>;;;12689;3022;23,82;5;0,17;3425;7;472;3,72;4;0,03;9191;72,43;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459768;10/04/2025 08:30;<##PersonalSubject##>;;;28429;7284;25,62;52;0,71;8419;67;973;3,42;11;0,04;20161;70,92;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459770;10/04/2025 08:30;<##PersonalSubject##>;;;37860;7787;20,57;12;0,15;8863;19;1431;3,78;18;0,05;28624;75,60;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459762;09/04/2025 08:30;<##PersonalSubject##>;;;12684;3099;24,43;5;0,16;3539;7;33;0,26;0;0,00;9552;75,31;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459758;09/04/2025 08:30;<##PersonalSubject##>;;;28420;7429;26,14;54;0,73;8624;71;70;0,25;3;0,01;20918;73,60;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459760;09/04/2025 08:30;<##PersonalSubject##>;;;37854;7897;20,86;16;0,20;9092;32;95;0,25;21;0,06;29841;78,83;0;0,00;0;0,00;;0;0,00;0;
antANT_5459764;09/04/2025 08:30;<##PersonalSubject##>;;;12855;2688;20,91;4;0,15;3090;7;386;3,00;4;0,03;9777;76,06;0;0,00;0;0,00;;0;0,00;0;
istIST_5459756;09/04/2025 08:30;<##PersonalSubject##>;;;149053;39124;26,25;156;0,40;46257;260;1295;0,87;49;0,03;108585;72,85;0;0,00;0;0,00;;0;0,00;0;
istIST_5459746;08/04/2025 08:30;<##PersonalSubject##>;;;149014;39034;26,19;157;0,40;45948;269;4391;2,95;26;0,02;105563;70,84;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459752;08/04/2025 08:30;<##PersonalSubject##>;;;12679;3096;24,42;4;0,13;3517;6;454;3,58;4;0,03;9125;71,97;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459750;08/04/2025 08:30;<##PersonalSubject##>;;;37835;8035;21,24;12;0,15;9241;18;1185;3,13;11;0,03;28604;75,60;0;0,00;0;0,00;;0;0,00;0;
antANT_5459754;08/04/2025 08:30;<##PersonalSubject##>;;;12850;2755;21,44;4;0,15;3157;8;416;3,24;5;0,04;9674;75,28;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459748;08/04/2025 08:30;<##PersonalSubject##>;;;28419;7357;25,89;58;0,79;8503;58;857;3,02;5;0,02;20200;71,08;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459740;07/04/2025 08:30;<##PersonalSubject##>;;;37838;7969;21,06;10;0,13;9191;10;1134;3,00;19;0,05;28716;75,89;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459738;07/04/2025 08:30;<##PersonalSubject##>;;;28416;7399;26,04;57;0,77;8598;77;875;3,08;4;0,01;20138;70,87;0;0,00;0;0,00;;0;0,00;0;
istIST_5459736;07/04/2025 08:30;<##PersonalSubject##>;;;149045;39153;26,27;157;0,40;46104;270;4385;2,94;39;0,03;105468;70,76;0;0,00;0;0,00;;0;0,00;0;
antANT_5459744;07/04/2025 08:30;<##PersonalSubject##>;;;12856;2744;21,34;4;0,15;3162;7;435;3,38;7;0,05;9670;75,22;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459742;07/04/2025 08:30;<##PersonalSubject##>;;;12678;3056;24,10;5;0,16;3554;6;440;3,47;2;0,02;9180;72,41;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459730;06/04/2025 08:30;<##PersonalSubject##>;;;37806;8027;21,23;11;0,14;9217;18;1167;3,09;14;0,04;28598;75,64;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459728;06/04/2025 08:30;<##PersonalSubject##>;;;28412;7537;26,53;50;0,66;8702;71;766;2,70;8;0,03;20101;70,75;0;0,00;0;0,00;;0;0,00;0;
istIST_5459726;06/04/2025 08:30;<##PersonalSubject##>;;;148948;39338;26,41;148;0,38;46093;175;4762;3,20;21;0,01;104827;70,38;0;0,00;0;0,00;;0;0,00;0;
antANT_5459734;06/04/2025 08:30;<##PersonalSubject##>;;;12850;2776;21,60;6;0,22;3223;8;334;2,60;4;0,03;9736;75,77;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459732;06/04/2025 08:30;<##PersonalSubject##>;;;12674;3089;24,37;5;0,16;3502;8;407;3,21;4;0,03;9174;72,38;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5459724;05/04/2025 13:00;<##PersonalSubject##>;;;224601;56614;25,21;217;0,38;66155;355;2184;0,97;41;0,02;165762;73,80;0;0,00;0;0,00;;0;0,00;0;
istIST_5459714;05/04/2025 08:30;<##PersonalSubject##>;;;148963;38928;26,13;158;0,41;45397;198;2202;1,48;36;0,02;107797;72,36;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459716;05/04/2025 08:30;<##PersonalSubject##>;;;28413;7458;26,25;51;0,68;8510;72;453;1,59;5;0,02;20497;72,14;0;0,00;0;0,00;;0;0,00;0;
antANT_5459722;05/04/2025 08:30;<##PersonalSubject##>;;;12844;2693;20,97;4;0,15;3096;7;276;2,15;7;0,05;9868;76,83;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459720;05/04/2025 08:30;<##PersonalSubject##>;;;12672;3026;23,88;4;0,13;3419;6;352;2,78;5;0,04;9289;73,30;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459718;05/04/2025 08:30;<##PersonalSubject##>;;;37812;7969;21,08;12;0,15;9080;19;533;1,41;16;0,04;29294;77,47;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459710;04/04/2025 08:30;<##PersonalSubject##>;;;12678;3056;24,10;5;0,16;3467;8;494;3,90;3;0,02;9125;71,98;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459706;04/04/2025 08:30;<##PersonalSubject##>;;;28421;7334;25,80;47;0,64;8468;68;960;3,38;3;0,01;20124;70,81;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459708;04/04/2025 08:30;<##PersonalSubject##>;;;37822;7841;20,73;11;0,14;8983;11;1269;3,36;18;0,05;28694;75,87;0;0,00;0;0,00;;0;0,00;0;
istIST_5459704;04/04/2025 08:30;<##PersonalSubject##>;;;148993;38979;26,16;150;0,38;45808;254;4457;2,99;40;0,03;105517;70,82;0;0,00;0;0,00;;0;0,00;0;
antANT_5459712;04/04/2025 08:30;<##PersonalSubject##>;;;12851;2711;21,10;4;0,15;3116;7;443;3,45;5;0,04;9692;75,42;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5459702;03/04/2025 13:00;<##PersonalSubject##>;;;224604;55921;24,90;230;0,41;65500;372;6772;3,02;46;0,02;161865;72,07;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459696;03/04/2025 08:30;<##PersonalSubject##>;;;37811;7969;21,08;11;0,14;9179;18;1244;3,29;4;0,01;28594;75,62;0;0,00;0;0,00;;0;0,00;0;
istIST_5459692;03/04/2025 08:30;<##PersonalSubject##>;;;148928;38273;25,70;157;0,41;45070;179;4977;3,34;20;0,01;105658;70,95;0;0,00;0;0,00;;0;0,00;0;
antANT_5459700;03/04/2025 08:30;<##PersonalSubject##>;;;12852;2673;20,80;4;0,15;3147;7;449;3,49;2;0,02;9728;75,69;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459694;03/04/2025 08:30;<##PersonalSubject##>;;;28423;7586;26,69;57;0,75;8906;78;846;2,98;4;0,01;19987;70,32;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459698;03/04/2025 08:30;<##PersonalSubject##>;;;12677;3035;23,94;5;0,16;3557;6;467;3,68;2;0,02;9173;72,36;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459688;02/04/2025 08:30;<##PersonalSubject##>;;;12684;3046;24,01;5;0,16;3531;8;523;4,12;6;0,05;9109;71,81;0;0,00;0;0,00;;0;0,00;0;
istIST_5459682;02/04/2025 08:30;<##PersonalSubject##>;;;148982;39328;26,40;159;0,40;46447;184;4506;3,02;40;0,03;105108;70,55;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459686;02/04/2025 08:30;<##PersonalSubject##>;;;37826;7951;21,02;10;0,13;9185;10;1321;3,49;9;0,02;28545;75,46;0;0,00;0;0,00;;0;0,00;0;
antANT_5459690;02/04/2025 08:30;<##PersonalSubject##>;;;12863;2707;21,04;3;0,11;3157;3;469;3,65;9;0,07;9678;75,24;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459684;02/04/2025 08:30;<##PersonalSubject##>;;;28432;7544;26,53;55;0,73;8736;56;860;3,02;8;0,03;20020;70,41;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459676;01/04/2025 08:30;<##PersonalSubject##>;;;37815;7959;21,05;12;0,15;9042;21;1117;2,95;10;0,03;28729;75,97;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459674;01/04/2025 08:30;<##PersonalSubject##>;;;28430;7463;26,25;55;0,74;8673;55;866;3,05;4;0,01;20097;70,69;0;0,00;0;0,00;;0;0,00;0;
antANT_5459680;01/04/2025 08:30;<##PersonalSubject##>;;;12860;2701;21,00;5;0,19;3114;5;434;3,37;3;0,02;9722;75,60;0;0,00;0;0,00;;0;0,00;0;
istIST_5459672;01/04/2025 08:30;<##PersonalSubject##>;;;148919;39269;26,37;163;0,42;45929;271;4592;3,08;25;0,02;105033;70,53;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459678;01/04/2025 08:30;<##PersonalSubject##>;;;12683;3028;23,87;5;0,17;3448;8;468;3,69;3;0,02;9184;72,41;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459664;31/03/2025 08:30;<##PersonalSubject##>;;;28438;7409;26,05;57;0,77;8515;78;893;3,14;6;0,02;20130;70,79;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459668;31/03/2025 08:30;<##PersonalSubject##>;;;12692;3024;23,83;4;0,13;3424;6;430;3,39;4;0,03;9234;72,75;0;0,00;0;0,00;;0;0,00;0;
istIST_5459662;31/03/2025 08:30;<##PersonalSubject##>;;;148995;39026;26,19;159;0,41;45603;181;4741;3,18;44;0,03;105184;70,60;0;0,00;0;0,00;;0;0,00;0;
antANT_5459670;31/03/2025 08:30;<##PersonalSubject##>;;;12872;2684;20,85;4;0,15;3095;7;492;3,82;6;0,05;9690;75,28;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459666;31/03/2025 08:30;<##PersonalSubject##>;;;37835;7906;20,90;10;0,13;9001;17;1236;3,27;16;0,04;28677;75,79;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459656;30/03/2025 08:30;<##PersonalSubject##>;;;37840;7869;20,80;10;0,13;8952;17;1156;3,05;9;0,02;28806;76,13;0;0,00;0;0,00;;0;0,00;0;
antANT_5459660;30/03/2025 08:30;<##PersonalSubject##>;;;12871;2636;20,48;5;0,19;3023;7;501;3,89;3;0,02;9731;75,60;0;0,00;0;0,00;;0;0,00;0;
istIST_5459652;30/03/2025 08:30;<##PersonalSubject##>;;;148985;38827;26,06;157;0,40;45257;181;4724;3,17;26;0,02;105408;70,75;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459658;30/03/2025 08:30;<##PersonalSubject##>;;;12700;2919;22,98;5;0,17;3299;8;598;4,71;0;0,00;9183;72,31;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459654;30/03/2025 08:30;<##PersonalSubject##>;;;28443;7405;26,03;51;0,69;8478;72;914;3,21;7;0,02;20117;70,73;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5459650;29/03/2025 13:00;<##PersonalSubject##>;;;224774;55833;24,84;229;0,41;65053;370;7193;3,20;51;0,02;161697;71,94;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459644;29/03/2025 08:30;<##PersonalSubject##>;;;37856;7802;20,61;13;0,17;8883;20;1108;2,93;15;0,04;28931;76,42;0;0,00;0;0,00;;0;0,00;0;
istIST_5459640;29/03/2025 08:30;<##PersonalSubject##>;;;149030;38623;25,92;159;0,41;45015;269;4403;2,95;38;0,03;105966;71,10;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459642;29/03/2025 08:30;<##PersonalSubject##>;;;28438;7440;26,16;56;0,75;8563;56;781;2,75;2;0,01;20215;71,08;0;0,00;0;0,00;;0;0,00;0;
antANT_5459648;29/03/2025 08:30;<##PersonalSubject##>;;;12874;2677;20,79;4;0,15;3067;10;437;3,39;4;0,03;9756;75,78;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459646;29/03/2025 08:30;<##PersonalSubject##>;;;12713;2986;23,49;5;0,17;3367;8;434;3,41;8;0,06;9285;73,04;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459636;28/03/2025 08:30;<##PersonalSubject##>;;;12707;2987;23,51;5;0,17;3412;8;47;0,37;1;0,01;9672;76,12;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459632;28/03/2025 08:30;<##PersonalSubject##>;;;28438;7391;25,99;49;0,66;8504;60;40;0,14;8;0,03;20999;73,84;0;0,00;0;0,00;;0;0,00;0;
